Customer ID,Monetary,Frequency,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Hierarchical_Cluster
1241,79,1,45.18489289344591,2,2,4,224,Lost Customers,2,0
1242,51,1,13.600064862585663,4,2,2,422,New Customers,1,1
1243,27,1,29.681299985927712,2,2,1,221,Cannot Lose Them,1,1
1244,23,1,3.9303341151554885,5,2,1,521,New Customers,1,1
1245,76,1,30.494740399137314,2,2,4,224,Lost Customers,2,2
1246,31,1,5.397525984026207,5,2,1,521,New Customers,1,1
1247,60,1,2.8232641709404436,5,2,3,523,New Customers,2,1
1248,99,1,27.086488745350334,3,2,5,325,Potential Loyalists,2,0
1249,37,1,8.567770163924186,4,2,2,422,New Customers,1,1
1250,50,1,2.7134538845175826,5,2,2,522,New Customers,1,1
1251,26,1,40.357956023914966,2,2,1,221,Cannot Lose Them,1,0
1252,86,1,153.1166961633199,1,2,5,125,Lost Customers,0,0
1253,41,1,39.28452858727176,2,2,2,222,Cannot Lose Them,1,0
1254,23,1,1.5166814014734948,5,2,1,521,New Customers,1,1
1255,56,1,51.50476971931287,1,2,3,123,Lost Customers,0,0
1256,68,1,8.491865642673815,4,2,3,423,New Customers,2,2
1257,48,1,9.07574743715864,4,2,2,422,New Customers,1,1
1258,67,1,12.189267291592527,4,2,3,423,New Customers,2,2
1259,87,1,17.672175698320896,3,2,5,325,Potential Loyalists,2,2
1260,64,1,18.99271252681395,3,2,3,323,Potential Loyalists,2,2
1261,93,1,11.080683246462822,4,2,5,425,New Customers,2,2
1262,29,1,3.810602812661444,5,2,1,521,New Customers,1,1
1263,62,1,14.295217401435046,4,2,3,423,New Customers,2,2
1264,70,1,5.6862706065451984,5,2,4,524,New Customers,2,2
1265,92,1,2.7755907851524824,5,2,5,525,New Customers,2,2
1266,79,1,72.9257704754276,1,2,4,124,Lost Customers,0,0
1267,31,1,38.845388772308524,2,2,1,221,Cannot Lose Them,1,0
1268,83,1,17.677053674459664,3,2,4,324,Potential Loyalists,2,2
1269,88,1,5.865869758156101,5,2,5,525,New Customers,2,2
1270,53,1,5.785877748934145,5,2,3,523,New Customers,1,1
1271,98,1,29.65732744907873,2,2,5,225,Lost Customers,2,0
1272,57,1,6.240228898521232,5,2,3,523,New Customers,1,1
1273,80,1,73.49870135004142,1,2,4,124,Lost Customers,0,0
1274,29,1,15.630058418093723,3,2,1,321,Others,1,1
1275,73,1,35.6365642297491,2,2,4,224,Lost Customers,2,2
1276,32,1,22.462019867191707,3,2,1,321,Others,1,1
1277,68,1,39.715545843421154,2,2,4,224,Lost Customers,2,0
1278,97,1,44.92086381285128,2,2,5,225,Lost Customers,2,0
1279,98,1,30.557137386727508,2,2,5,225,Lost Customers,2,0
1280,56,1,14.992417558198504,3,2,3,323,Potential Loyalists,1,1
1281,78,1,49.18737394044629,1,2,4,124,Lost Customers,0,0
1282,81,1,4.474859267162331,5,2,4,524,New Customers,2,2
1283,68,1,18.229151256455363,3,2,4,324,Potential Loyalists,2,2
1284,94,1,1.7862240139458527,5,2,5,525,New Customers,2,2
1285,93,1,53.16094457582116,1,2,5,125,Lost Customers,2,0
1286,99,1,12.772851780877316,4,2,5,425,New Customers,2,2
1287,49,1,9.391404758719636,4,2,2,422,New Customers,1,1
1288,28,1,6.36978885973659,5,2,1,521,New Customers,1,1
1289,93,1,25.8168010801615,3,2,5,325,Potential Loyalists,2,0
1290,24,1,90.55813214298837,1,2,1,121,Cannot Lose Them,0,0
1291,35,1,13.439725631124407,4,2,1,421,New Customers,1,1
1292,68,1,15.679259764888254,3,2,4,324,Potential Loyalists,2,2
1293,61,1,18.233310725008145,3,2,3,323,Potential Loyalists,2,2
1294,74,1,0.6731046100571957,5,2,4,524,New Customers,2,2
1295,64,1,4.155352086280183,5,2,3,523,New Customers,2,2
1296,60,1,17.57325473009114,3,2,3,323,Potential Loyalists,2,2
1297,29,1,83.92047005342796,1,2,1,121,Cannot Lose Them,0,0
1298,85,1,87.95478301381056,1,2,5,125,Lost Customers,0,0
1299,81,1,4.935648144276289,5,2,4,524,New Customers,2,2
1300,23,1,2.181535123247743,5,2,1,521,New Customers,1,1
1301,100,1,7.236733822270232,4,2,5,425,New Customers,2,2
1302,54,1,62.67889723069598,1,2,3,123,Lost Customers,0,0
1303,25,1,10.611933620922688,4,2,1,421,New Customers,1,1
1304,32,1,82.9752837548642,1,2,1,121,Cannot Lose Them,0,0
1305,63,1,17.031371757742765,3,2,3,323,Potential Loyalists,2,2
1306,56,1,18.424592392779005,3,2,3,323,Potential Loyalists,1,1
1307,33,1,59.982120363643645,1,2,1,121,Cannot Lose Them,0,0
1308,32,1,2.9976621277599818,5,2,1,521,New Customers,1,1
1309,38,1,39.70234134361566,2,2,2,222,Cannot Lose Them,1,0
1310,21,1,17.19243313862351,3,2,1,321,Others,1,1
1311,59,1,75.40283039476604,1,2,3,123,Lost Customers,0,0
1312,87,1,63.81982147063383,1,2,5,125,Lost Customers,0,0
1313,79,1,5.066951786207548,5,2,4,524,New Customers,2,2
1314,28,1,36.55731571703381,2,2,1,221,Cannot Lose Them,1,0
1315,67,1,8.797707781197659,4,2,3,423,New Customers,2,2
1316,75,1,67.98768069748523,1,2,4,124,Lost Customers,0,0
1317,32,1,8.701735972168395,4,2,1,421,New Customers,1,1
1318,43,1,4.827730436595966,5,2,2,522,New Customers,1,1
1319,93,1,8.561400637677568,4,2,5,425,New Customers,2,2
1320,24,1,39.876428973657596,2,2,1,221,Cannot Lose Them,1,0
1321,31,1,25.447586134198584,3,2,1,321,Others,1,1
1322,84,1,13.121058391784057,4,2,4,424,New Customers,2,2
1323,74,1,89.15733071512646,1,2,4,124,Lost Customers,0,0
1324,62,1,27.802725473583823,2,2,3,223,Lost Customers,2,0
1325,77,1,18.403372340622845,3,2,4,324,Potential Loyalists,2,2
1326,73,1,16.874211908807816,3,2,4,324,Potential Loyalists,2,2
1327,50,1,18.342305370114648,3,2,2,322,Others,1,1
1328,40,1,0.46822474375434125,5,2,2,522,New Customers,1,1
1329,97,1,22.718528398989942,3,2,5,325,Potential Loyalists,2,0
1330,63,1,36.24817228020052,2,2,3,223,Lost Customers,2,0
1331,65,1,2.0502162458286572,5,2,3,523,New Customers,2,2
1332,91,1,14.571002121348425,4,2,5,425,New Customers,2,2
1333,60,1,39.73265655985944,2,2,3,223,Lost Customers,2,0
1334,69,1,0.8404062684465292,5,2,4,524,New Customers,2,2
1335,52,1,5.752110375299753,5,2,3,523,New Customers,1,1
1336,49,1,44.09871458393086,2,2,2,222,Cannot Lose Them,1,0
1337,85,1,44.01035830949621,2,2,5,225,Lost Customers,2,0
1338,86,1,3.0579790173319368,5,2,5,525,New Customers,2,2
1339,51,1,94.41213251269976,1,2,2,122,Cannot Lose Them,0,0
1340,56,1,39.78464436934731,2,2,3,223,Lost Customers,1,0
1341,72,1,13.842659702416341,4,2,4,424,New Customers,2,2
1342,27,1,4.802461702576768,5,2,1,521,New Customers,1,1
1343,43,1,0.19100388448602235,5,2,2,522,New Customers,1,1
1344,56,1,7.586792711170646,4,2,3,423,New Customers,1,1
1345,37,1,6.964169161602361,4,2,2,422,New Customers,1,1
1346,21,1,20.83612536343404,3,2,1,321,Others,1,1
1347,91,1,61.926215023953446,1,2,5,125,Lost Customers,0,0
1348,95,1,9.100211207750142,4,2,5,425,New Customers,2,2
1349,54,1,59.19888118137327,1,2,3,123,Lost Customers,0,0
1350,36,1,11.350439941598914,4,2,2,422,New Customers,1,1
1351,71,1,45.76598139265907,2,2,4,224,Lost Customers,0,0
1352,31,1,60.17886665736244,1,2,1,121,Cannot Lose Them,0,0
1353,89,1,18.436083338381092,3,2,5,325,Potential Loyalists,2,2
1354,83,1,99.21341770289092,1,2,4,124,Lost Customers,0,0
1355,42,1,16.664080306880383,3,2,2,322,Others,1,1
1356,91,1,9.753369343447396,4,2,5,425,New Customers,2,2
1357,61,1,10.860437385483053,4,2,3,423,New Customers,2,1
1358,66,1,11.099405061424147,4,2,3,423,New Customers,2,2
1359,22,1,14.243539018868775,4,2,1,421,New Customers,1,1
1360,68,1,6.2532561562747535,5,2,4,524,New Customers,2,2
1361,43,1,98.3158906776428,1,2,2,122,Cannot Lose Them,0,0
1362,32,1,34.61816696195137,2,2,1,221,Cannot Lose Them,1,1
1363,46,1,14.109511659853572,4,2,2,422,New Customers,1,1
1364,90,1,92.09280190383018,1,2,5,125,Lost Customers,0,0
1365,75,1,11.038465452244587,4,2,4,424,New Customers,2,2
1366,69,1,3.827509963392331,5,2,4,524,New Customers,2,2
1367,40,1,2.5673854562835174,5,2,2,522,New Customers,1,1
1368,63,1,35.05420271950125,2,2,3,223,Lost Customers,2,0
1369,36,1,60.555931248564065,1,2,2,122,Cannot Lose Them,0,0
1370,75,1,1.4904479708893117,5,2,4,524,New Customers,2,2
1371,67,1,9.02712946375033,4,2,3,423,New Customers,2,2
1372,64,1,7.114340297319666,4,2,3,423,New Customers,2,2
1373,61,1,13.668492079413173,4,2,3,423,New Customers,2,1
1374,40,1,22.87952215729557,3,2,2,322,Others,1,1
1375,97,1,22.99881654051453,3,2,5,325,Potential Loyalists,2,0
1376,31,1,19.168934879777215,3,2,1,321,Others,1,1
1377,65,1,30.237077130115136,2,2,3,223,Lost Customers,2,0
1378,54,1,17.955066756710576,3,2,3,323,Potential Loyalists,1,1
1379,49,1,9.553570812987305,4,2,2,422,New Customers,1,1
1380,64,1,13.852354927580024,4,2,3,423,New Customers,2,2
1381,35,1,3.066816508422028,5,2,1,521,New Customers,1,1
1382,86,1,24.318215544116217,3,2,5,325,Potential Loyalists,2,2
1383,55,1,65.2952075802468,1,2,3,123,Lost Customers,0,0
1384,58,1,41.900982297822104,2,2,3,223,Lost Customers,0,0
1385,96,1,1.8544133552335227,5,2,5,525,New Customers,2,2
1386,64,1,47.85826360531976,1,2,3,123,Lost Customers,0,0
1387,56,1,19.788070351695715,3,2,3,323,Potential Loyalists,1,1
1388,85,1,15.27631246597101,3,2,5,325,Potential Loyalists,2,2
1389,23,1,27.480357373764612,2,2,1,221,Cannot Lose Them,1,1
1390,72,1,52.94124739977408,1,2,4,124,Lost Customers,0,0
1391,38,1,39.20555870226809,2,2,2,222,Cannot Lose Them,1,0
1392,29,1,40.602173546224414,2,2,1,221,Cannot Lose Them,1,0
1393,46,1,2.18089901210892,5,2,2,522,New Customers,1,1
1394,58,1,33.956297623393496,2,2,3,223,Lost Customers,1,0
1395,43,1,12.245717776202394,4,2,2,422,New Customers,1,1
1396,32,1,14.516318653160182,4,2,1,421,New Customers,1,1
1397,30,1,19.759648080081554,3,2,1,321,Others,1,1
1398,67,1,22.597850352002354,3,2,3,323,Potential Loyalists,2,2
1399,45,1,1.8335263927649232,5,2,2,522,New Customers,1,1
1400,81,1,8.209679068447144,4,2,4,424,New Customers,2,2
1401,23,1,11.578741354864098,4,2,1,421,New Customers,1,1
1402,59,1,36.0266042220659,2,2,3,223,Lost Customers,1,0
1403,21,1,195.8680240094141,1,2,1,121,Cannot Lose Them,0,0
1404,20,1,29.262221034225895,2,2,1,221,Cannot Lose Them,1,1
1405,28,1,9.13959250936721,4,2,1,421,New Customers,1,1
1406,100,1,1.0403833187382718,5,2,5,525,New Customers,2,2
1407,46,1,36.660938273519946,2,2,2,222,Cannot Lose Them,1,0
1408,61,1,3.9214845736009387,5,2,3,523,New Customers,2,1
1409,58,1,5.697768163915867,5,2,3,523,New Customers,1,1
1410,50,1,34.145282606591685,2,2,2,222,Cannot Lose Them,1,0
1411,93,1,6.48921291694041,5,2,5,525,New Customers,2,2
1412,24,1,15.519531480392086,3,2,1,321,Others,1,1
1413,100,1,6.802274694676802,4,2,5,425,New Customers,2,2
1414,79,1,38.68455866643632,2,2,4,224,Lost Customers,2,0
1415,51,1,3.958904150101318,5,2,2,522,New Customers,1,1
1416,90,1,3.9749226969835947,5,2,5,525,New Customers,2,2
1417,56,1,47.84934673754167,1,2,3,123,Lost Customers,0,0
1418,25,1,10.973676513841983,4,2,1,421,New Customers,1,1
1419,75,1,22.361508937010694,3,2,4,324,Potential Loyalists,2,2
1420,75,1,22.067408224640115,3,2,4,324,Potential Loyalists,2,2
1421,53,1,21.69930498852589,3,2,3,323,Potential Loyalists,1,1
1422,100,1,37.912056475012804,2,2,5,225,Lost Customers,2,0
1423,27,1,6.9078647688079835,4,2,1,421,New Customers,1,1
1424,60,1,15.576933471441784,3,2,3,323,Potential Loyalists,2,1
1425,23,1,0.6225536865755624,5,2,1,521,New Customers,1,1
1426,40,1,22.311536318333534,3,2,2,322,Others,1,1
1427,38,1,40.18989584127288,2,2,2,222,Cannot Lose Them,1,0
1428,90,1,41.44331479912607,2,2,5,225,Lost Customers,2,0
1429,97,1,2.7924163333054386,5,2,5,525,New Customers,2,2
1430,38,1,17.43122266819786,3,2,2,322,Others,1,1
1431,30,1,9.267336020298504,4,2,1,421,New Customers,1,1
1432,88,1,113.58004745688254,1,2,5,125,Lost Customers,0,0
1433,33,1,53.07224846573199,1,2,1,121,Cannot Lose Them,1,0
1434,60,1,10.304674698615553,4,2,3,423,New Customers,2,1
1435,64,1,58.53217726865208,1,2,3,123,Lost Customers,0,0
1436,95,1,0.9096237580569828,5,2,5,525,New Customers,2,2
1437,83,1,11.956169321835134,4,2,4,424,New Customers,2,2
1438,97,1,14.938646314362947,3,2,5,325,Potential Loyalists,2,2
1439,38,1,22.907063442221972,3,2,2,322,Others,1,1
1440,48,1,117.32098823891369,1,2,2,122,Cannot Lose Them,0,0
1441,76,1,13.623631156102947,4,2,4,424,New Customers,2,2
1442,25,1,26.648689490833036,3,2,1,321,Others,1,1
1443,92,1,62.504050299616836,1,2,5,125,Lost Customers,0,0
1444,47,1,49.19155646757689,1,2,2,122,Cannot Lose Them,0,0
1445,36,1,23.802712775642327,3,2,2,322,Others,1,1
1446,51,1,40.65523476498563,2,2,2,222,Cannot Lose Them,1,0
1447,35,1,9.205036177561169,4,2,1,421,New Customers,1,1
1448,57,1,14.298181447221648,4,2,3,423,New Customers,1,1
1449,95,1,19.329034904842917,3,2,5,325,Potential Loyalists,2,2
1450,41,1,36.3634321000214,2,2,2,222,Cannot Lose Them,1,1
1451,44,1,67.4986907652512,1,2,2,122,Cannot Lose Them,0,0
1452,34,1,49.44586202923633,1,2,1,121,Cannot Lose Them,1,0
1453,25,1,34.034596639449035,2,2,1,221,Cannot Lose Them,1,1
1454,93,1,24.866142421850846,3,2,5,325,Potential Loyalists,2,0
1455,50,1,23.989479959901146,3,2,2,322,Others,1,1
1456,79,1,56.62041169055287,1,2,4,124,Lost Customers,0,0
1457,100,1,0.4008801000292342,5,2,5,525,New Customers,2,2
1458,57,1,34.233164681560694,2,2,3,223,Lost Customers,1,0
1459,28,1,44.187162151799996,2,2,1,221,Cannot Lose Them,1,0
1460,35,1,23.897450994148937,3,2,1,321,Others,1,1
1461,85,1,7.498921560416072,4,2,5,425,New Customers,2,2
1462,95,1,1.0466077317954612,5,2,5,525,New Customers,2,2
1463,90,1,55.03912885897047,1,2,5,125,Lost Customers,0,0
1464,49,1,8.108510955959169,4,2,2,422,New Customers,1,1
1465,92,1,6.5888696178601895,5,2,5,525,New Customers,2,2
1466,72,1,6.07054782970646,5,2,4,524,New Customers,2,2
1467,71,1,44.30384085155997,2,2,4,224,Lost Customers,2,0
1468,27,1,10.227098632565346,4,2,1,421,New Customers,1,1
1469,39,1,45.192787864029945,2,2,2,222,Cannot Lose Them,1,0
1470,98,1,11.955973891800625,4,2,5,425,New Customers,2,2
1471,27,1,18.229620679036724,3,2,1,321,Others,1,1
1472,71,1,66.44964342003077,1,2,4,124,Lost Customers,0,0
1473,24,1,23.888783753644308,3,2,1,321,Others,1,1
1474,63,1,42.42690614672029,2,2,3,223,Lost Customers,0,0
1475,72,1,88.28422212658487,1,2,4,124,Lost Customers,0,0
1476,61,1,28.74021962645625,2,2,3,223,Lost Customers,2,0
1477,56,1,9.418584325489432,4,2,3,423,New Customers,1,1
1478,32,1,4.797101698720939,5,2,1,521,New Customers,1,1
1479,23,1,1.889314851486767,5,2,1,521,New Customers,1,1
1480,100,1,9.911826872929117,4,2,5,425,New Customers,2,2
1481,74,1,24.377094864212246,3,2,4,324,Potential Loyalists,2,2
1482,33,1,17.86472084259958,3,2,1,321,Others,1,1
1483,67,1,43.67931988641102,2,2,3,223,Lost Customers,0,0
1484,61,1,11.086626697156182,4,2,3,423,New Customers,2,1
1485,46,1,169.32989095630865,1,2,2,122,Cannot Lose Them,0,0
1486,56,1,4.473744292482622,5,2,3,523,New Customers,1,1
1487,73,1,19.974132785229347,3,2,4,324,Potential Loyalists,2,2
1488,44,1,53.96084234650904,1,2,2,122,Cannot Lose Them,0,0
1489,44,1,24.400329318860575,3,2,2,322,Others,1,1
1490,26,1,18.6972465737994,3,2,1,321,Others,1,1
1491,52,1,61.61042705421417,1,2,3,123,Lost Customers,0,0
1492,54,1,95.13433427294355,1,2,3,123,Lost Customers,0,0
1493,38,1,27.881677316346185,2,2,2,222,Cannot Lose Them,1,1
1494,44,1,3.408340558797755,5,2,2,522,New Customers,1,1
1495,76,1,60.379982162717724,1,2,4,124,Lost Customers,0,0
1496,23,1,15.212207762021647,3,2,1,321,Others,1,1
1497,98,1,2.5598769142322166,5,2,5,525,New Customers,2,2
1498,33,1,16.39449278454196,3,2,1,321,Others,1,1
1499,32,1,5.758906841896811,5,2,1,521,New Customers,1,1
1500,85,1,56.28882643594172,1,2,5,125,Lost Customers,0,0
1501,69,1,8.653571257577802,4,2,4,424,New Customers,2,2
1502,55,1,2.1136261423231613,5,2,3,523,New Customers,1,1
1503,66,1,53.62803140675238,1,2,3,123,Lost Customers,0,0
1504,30,1,15.489320404887241,3,2,1,321,Others,1,1
1505,80,1,8.49073855445691,4,2,4,424,New Customers,2,2
1506,20,1,9.33779651569945,4,2,1,421,New Customers,1,1
1507,30,1,2.871282142330255,5,2,1,521,New Customers,1,1
1508,86,1,55.91462717307275,1,2,5,125,Lost Customers,0,0
1509,84,1,47.05909697337787,2,2,4,224,Lost Customers,2,0
1510,54,1,5.785835617030459,5,2,3,523,New Customers,1,1
1511,30,1,12.966760963254643,4,2,1,421,New Customers,1,1
1512,91,1,9.568535637903972,4,2,5,425,New Customers,2,2
1513,23,1,9.758512489089162,4,2,1,421,New Customers,1,1
1514,35,1,25.424254400257453,3,2,1,321,Others,1,1
1515,90,1,28.308255629257825,2,2,5,225,Lost Customers,2,0
1516,93,1,17.20863718903741,3,2,5,325,Potential Loyalists,2,2
1517,68,1,8.65686909004023,4,2,4,424,New Customers,2,2
1518,41,1,11.004190663606964,4,2,2,422,New Customers,1,1
1519,73,1,69.02891009431195,1,2,4,124,Lost Customers,0,0
1520,73,1,74.7591130843342,1,2,4,124,Lost Customers,0,0
1521,66,1,7.313594054514133,4,2,3,423,New Customers,2,2
1522,59,1,12.08333706450678,4,2,3,423,New Customers,1,1
1523,72,1,82.68102216105734,1,2,4,124,Lost Customers,0,0
1524,88,1,0.2876557612219274,5,2,5,525,New Customers,2,2
1525,76,1,99.99147456708278,1,2,4,124,Lost Customers,0,0
1526,31,1,2.6865109228565367,5,2,1,521,New Customers,1,1
1527,22,1,67.64513211498686,1,2,1,121,Cannot Lose Them,0,0
1528,75,1,77.96305805962972,1,2,4,124,Lost Customers,0,0
1529,75,1,14.55782768332147,4,2,4,424,New Customers,2,2
1530,63,1,12.481961037123806,4,2,3,423,New Customers,2,2
1531,21,1,25.580647430699834,3,2,1,321,Others,1,1
1532,83,1,14.082294306937314,4,2,4,424,New Customers,2,2
1533,46,1,16.53473322227414,3,2,2,322,Others,1,1
1534,59,1,55.053832428319026,1,2,3,123,Lost Customers,0,0
1535,66,1,2.473491035572568,5,2,3,523,New Customers,2,2
1536,74,1,0.8921107661749548,5,2,4,524,New Customers,2,2
1537,82,1,23.055231937651772,3,2,4,324,Potential Loyalists,2,2
1538,89,1,38.57071250654485,2,2,5,225,Lost Customers,2,0
1539,65,1,9.485656453775192,4,2,3,423,New Customers,2,2
1540,55,1,9.65009155114678,4,2,3,423,New Customers,1,1
1541,95,1,69.21203674460395,1,2,5,125,Lost Customers,0,0
1542,77,1,55.624572203113836,1,2,4,124,Lost Customers,0,0
1543,44,1,11.01622569652935,4,2,2,422,New Customers,1,1
1544,89,1,53.51113265089747,1,2,5,125,Lost Customers,0,0
1545,24,1,24.298694693360048,3,2,1,321,Others,1,1
1546,43,1,8.412402754663582,4,2,2,422,New Customers,1,1
1547,51,1,5.464413333647952,5,2,2,522,New Customers,1,1
1548,46,1,41.86073847485989,2,2,2,222,Cannot Lose Them,1,0
1549,32,1,14.341746646812185,4,2,1,421,New Customers,1,1
1550,55,1,8.281542206003717,4,2,3,423,New Customers,1,1
1551,26,1,23.884392234686047,3,2,1,321,Others,1,1
1552,29,1,74.12924018828778,1,2,1,121,Cannot Lose Them,0,0
1553,49,1,6.219758389045049,5,2,2,522,New Customers,1,1
1554,45,1,3.6243048306241286,5,2,2,522,New Customers,1,1
1555,48,1,40.847538849495066,2,2,2,222,Cannot Lose Them,1,0
1556,47,1,20.447298912660536,3,2,2,322,Others,1,1
1557,57,1,165.95181463082022,1,2,3,123,Lost Customers,0,0
1558,34,1,55.398318313258066,1,2,1,121,Cannot Lose Them,0,0
1559,75,1,10.579075887834405,4,2,4,424,New Customers,2,2
1560,94,1,43.257229834570055,2,2,5,225,Lost Customers,2,0
1561,84,1,22.990572228141087,3,3,4,334,Loyal Customers,2,2
1562,38,1,52.95820976016972,1,3,2,132,Cannot Lose Them,0,0
1563,75,1,18.634002149736332,3,3,4,334,Loyal Customers,2,2
1564,44,1,21.143683826099664,3,3,2,332,Others,1,1
1565,33,1,2.003457112096983,5,3,1,531,Others,1,1
1566,93,1,24.909742661295926,3,3,5,335,Loyal Customers,2,0
1567,99,1,93.15378814977839,1,3,5,135,At Risk,0,0
1568,33,1,23.483074480482742,3,3,1,331,Others,1,1
1569,76,1,29.05073381380249,2,3,4,234,At Risk,2,2
1570,63,1,45.063382743483515,2,3,3,233,At Risk,0,0
1571,41,1,6.714474076939248,4,3,2,432,Others,1,1
1572,88,1,2.260763663596963,5,3,5,535,Loyal Customers,2,2
1573,92,1,25.659141671815693,3,3,5,335,Loyal Customers,2,0
1574,31,1,27.97340881979896,2,3,1,231,Cannot Lose Them,1,1
1575,25,1,45.974377699817914,2,3,1,231,Cannot Lose Them,1,0
1576,28,1,1.666070369092361,5,3,1,531,Others,1,1
1577,75,1,15.169861682941182,3,3,4,334,Loyal Customers,2,2
1578,34,1,12.166319911665743,4,3,1,431,Others,1,1
1579,97,1,11.75636937379468,4,3,5,435,Loyal Customers,2,2
1580,80,1,50.27188933885964,1,3,4,134,At Risk,0,0
1581,71,1,2.8341714373353186,5,3,4,534,Loyal Customers,2,2
1582,77,1,3.8609148429887385,5,3,4,534,Loyal Customers,2,2
1583,41,1,16.77768672837673,3,3,2,332,Others,1,1
1584,92,1,3.2631857076629207,5,3,5,535,Loyal Customers,2,2
1585,95,1,1.5163958119129446,5,3,5,535,Loyal Customers,2,2
1586,25,1,54.71392970835567,1,3,1,131,Cannot Lose Them,1,0
1587,77,1,3.4726422410685713,5,3,4,534,Loyal Customers,2,2
1588,99,1,5.842906220819965,5,3,5,535,Loyal Customers,2,2
1589,24,1,0.5980740664209399,5,3,1,531,Others,1,1
1590,72,1,36.41004527472779,2,3,4,234,At Risk,2,0
1591,80,1,39.6166747418941,2,3,4,234,At Risk,2,0
1592,100,1,1.2431668270622325,5,3,5,535,Loyal Customers,2,2
1593,83,1,12.944207720253742,4,3,4,434,Loyal Customers,2,2
1594,95,1,38.79345305037933,2,3,5,235,At Risk,2,0
1595,41,1,34.5896631077819,2,3,2,232,Cannot Lose Them,1,1
1596,35,1,32.1181938679495,2,3,1,231,Cannot Lose Them,1,1
1597,30,1,0.14205206133173126,5,3,1,531,Others,1,1
1598,21,1,61.1949850631854,1,3,1,131,Cannot Lose Them,0,0
1599,85,1,15.443661872507409,3,3,5,335,Loyal Customers,2,2
1600,54,1,40.33017429963484,2,3,3,233,At Risk,1,0
1601,26,1,37.26278603825032,2,3,1,231,Cannot Lose Them,1,0
1602,59,1,31.864219902186615,2,3,3,233,At Risk,1,0
1603,48,1,24.772294582518192,3,3,2,332,Others,1,1
1604,98,1,48.61538406552948,1,3,5,135,At Risk,2,0
1605,92,1,5.177700571408279,5,3,5,535,Loyal Customers,2,2
1606,46,1,27.694773459075886,2,3,2,232,Cannot Lose Them,1,1
1607,21,1,23.246967732873916,3,3,1,331,Others,1,1
1608,72,1,59.846365459944714,1,3,4,134,At Risk,0,0
1609,58,1,3.200697988149541,5,3,3,533,Loyal Customers,1,1
1610,93,1,4.703155105878687,5,3,5,535,Loyal Customers,2,2
1611,31,1,41.44965316317009,2,3,1,231,Cannot Lose Them,1,0
1612,26,1,21.62150905209798,3,3,1,331,Others,1,1
1613,68,1,71.00871539363199,1,3,4,134,At Risk,0,0
1614,31,1,16.22134257102184,3,3,1,331,Others,1,1
1615,41,1,12.211712245001651,4,3,2,432,Others,1,1
1616,62,1,1.4278960407909462,5,3,3,533,Loyal Customers,2,2
